step,timestamp,gene_MCM2,gene_MCM5,gene_PCNA,gene_DNA_POL_ALPHA,gene_CDC45,gene_CCND1,gene_CDK2,gene_RB1,gene_TP53,gene_ATM,gene_ATR,gene_CHEK1,gene_STAT1,gene_IRF7,gene_IFNB1,gene_BAX,gene_BCL2,gene_HSPA1A,gene_FKBP1A,gene_MTOR,gene_viral_LT,gene_viral_ST,gene_viral_VP1,gene_viral_VP2,gene_viral_VP3,protein_MCM2,protein_PCNA,protein_RB1,protein_p53,protein_STAT1,protein_mTOR,protein_LT,protein_ST,protein_VP1,metabolite_atp,metabolite_dATP,metabolite_dCTP,metabolite_dGTP,metabolite_dTTP,metabolite_amino_acids,pathway_dna_replication,pathway_cell_cycle,pathway_dna_damage_response,pathway_innate_immune,pathway_apoptosis,pathway_mTOR_signaling,pathway_viral_replication,pathway_cellular_stress,pathway_interferon_response,pathway_nucleotide_synthesis
40,40.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,50.812657920566494,50.74576074470954,50.74576074470954,50.67886356885256,75.99006268607832,75.90092260528812,75.81178252449793,0.9424197362047451,1.009316912061713,0.7,1.0,1.0,80.8405202277861,13.058751746825205,13.058751746825205,13.058751746825205,13.058751746825205,1.0,1.2,1.2,50.812657920566494,75.99006268607832,1.0,80.8405202277861,13.058751746825205,13.058751746825205,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,31.270013629436875,0.3,0.4,0.7
41,41.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,57.81459311395435,57.748364909855965,57.748364909855965,57.68213670575756,86.48636026850639,86.39900298933199,86.3116457101576,0.9538181682474004,1.0200463723457986,0.7,1.0,1.0,90.93770349336567,14.815882989626177,14.815882989626177,14.815882989626177,14.815882989626177,1.0,1.2,1.2,57.81459311395435,86.48636026850639,1.0,90.93770349336567,14.815882989626177,14.815882989626177,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,35.142624856019424,0.3,0.4,0.7
42,42.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,65.70756340031883,65.64199747826143,65.64199747826143,65.57643155620401,98.3104190111427,98.2248088775518,98.1391987439609,0.9651203530291589,1.030686275086573,0.7,1.0,1.0,102.26173755247696,16.7901466994009,16.7901466994009,16.7901466994009,16.7901466994009,1.0,1.2,1.2,65.70756340031883,98.3104190111427,1.0,102.26173755247696,16.7901466994009,16.7901466994009,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,39.48527419549449,0.3,0.4,0.7
43,43.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,74.60015116008859,74.53524089725175,74.53524089725175,74.4703306344149,111.62367206095654,111.53977413003746,111.45587619911838,0.9763254793166766,1.0412357421535166,0.7,1.0,1.0,114.96166526175074,19.00790065342698,19.00790065342698,19.00790065342698,19.00790065342698,1.0,1.2,1.2,74.60015116008859,111.62367206095654,1.0,114.96166526175074,19.00790065342698,19.00790065342698,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,44.35507908052163,0.3,0.4,0.7
44,44.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,84.61412254645475,84.54986138624629,84.54986138624629,84.48560022603782,126.6071552564847,126.524935284184,126.4427153118833,0.9874329213595381,1.0516940815680098,0.7,1.0,1.0,129.20463649946728,21.49870536496845,21.49870536496845,21.49870536496845,21.49870536496845,1.0,1.2,1.2,84.61412254645475,126.6071552564847,1.0,129.20463649946728,21.49870536496845,21.49870536496845,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,49.81609423082942,0.3,0.4,0.7
45,45.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,95.8860293339672,95.82241078536083,95.82241078536083,95.75879223675443,143.46388897211818,143.3833133992635,143.30273782640882,0.9984422192983682,1.0620607679047551,0.7,1.0,1.0,145.17810787946442,24.295713095018858,24.295713095018858,24.295713095018858,24.295713095018858,1.0,1.2,1.2,95.8860293339672,143.46388897211818,1.0,145.17810787946442,24.295713095018858,24.295713095018858,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,55.94015460100814,0.3,0.4,0.7
46,46.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,108.5690053519848,108.50602298886449,108.50602298886449,108.44304062574416,162.42154929084745,162.34258522944987,162.26362116805228,1.0093530615425674,1.0723354246628904,0.7,1.0,1.0,163.0923097033427,27.436104130950675,27.436104130950675,27.436104130950675,27.436104130950675,1.0,1.2,1.2,108.5690053519848,162.42154929084745,1.0,163.0923097033427,27.436104130950675,27.436104130950675,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,62.80782071863635,0.3,0.4,0.7
47,47.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,122.83478114400512,122.77242860451601,122.77242860451601,122.71007606502688,183.73546365789477,183.65807887772513,183.5806940975555,1.0201652689206064,1.0825178084097262,0.7,1.0,1.0,183.18301261634167,30.96157607361538,30.96157607361538,30.96157607361538,30.96157607361538,1.0,1.2,1.2,122.83478114400512,183.73546365789477,1.0,183.18301261634167,30.96157607361538,30.96157607361538,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,70.50943885329409,0.3,0.4,0.7
48,48.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,138.87594336578974,138.8142143516955,138.8142143516955,138.75248533760129,207.69197043789634,207.6161333533301,207.54029626876385,1.0308787804255186,1.0926077945197472,0.7,1.0,1.0,205.71463037638702,34.918892572026564,34.918892572026564,34.918892572026564,34.918892572026564,1.0,1.2,1.2,138.87594336578974,207.69197043789634,1.0,205.71463037638702,34.918892572026564,34.918892572026564,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,79.14632996822364,0.3,0.4,0.7
49,49.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,156.90846865600358,156.8473569320503,156.8473569320503,156.786245208097,234.6121865873332,234.5378662444583,234.46354590158336,1.0414936403959698,1.1026053643492562,0.7,1.0,1.0,230.9836995690863,39.360498727087155,39.360498727087155,39.360498727087155,39.360498727087155,1.0,1.2,1.2,156.90846865600358,234.6121865873332,1.0,230.9836995690863,39.360498727087155,39.360498727087155,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,88.83212310121185,0.3,0.4,0.7
50,50.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,177.17456532518557,177.1140647184718,177.1140647184718,177.05356411175805,264.85623302477376,264.78339908875637,264.7105651527389,1.0520099869892459,1.1125105937029993,0.7,1.0,1.0,259.3227820620943,44.34521126318653,44.34521126318653,44.34521126318653,44.34521126318653,1.0,1.2,1.2,177.17456532518557,264.85623302477376,1.0,259.3227820620943,44.34521126318653,44.34521126318653,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,99.69425072198747,0.3,0.4,0.7
51,51.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,199.9458602597996,199.88596465915296,199.88596465915296,199.82606905850633,298.8279733048637,298.75659604756663,298.6852187902695,1.0624280418168655,1.1223236424634815,0.7,1.0,1.0,291.1048415555572,49.93899255044002,49.93899255044002,49.93899255044002,49.93899255044002,1.0,1.2,1.2,199.9458602597996,298.8279733048637,1.0,291.1048415555572,49.93899255044002,49.93899255044002,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,111.87562574506984,0.3,0.4,0.7
52,52.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,225.5269729811905,225.46767633655034,225.46767633655034,225.4083796919102,336.9803279571487,336.91037824499756,336.8404285328464,1.0727481006264576,1.1320447452666076,0.7,1.0,1.0,326.74815182449396,56.21581866382108,56.21581866382108,56.21581866382108,56.21581866382108,1.0,1.2,1.2,225.5269729811905,336.9803279571487,1.0,326.74815182449396,56.21581866382108,56.21581866382108,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,125.5365222676212,0.3,0.4,0.7
53,53.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,254.25952389427636,254.20082021608258,254.20082021608258,254.14211653788882,379.8212344266421,379.75268370873397,379.68413299082584,1.082970524925178,1.1416742031189264,0.7,1.0,1.0,366.7218012460888,63.258652902966496,63.258652902966496,63.258652902966496,63.258652902966496,1.0,1.2,1.2,254.25952389427636,379.8212344266421,1.0,366.7218012460888,63.258652902966496,63.258652902966496,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,140.85668478290827,0.3,0.4,0.7
54,54.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,286.52662947479615,286.46851283338435,286.46851283338435,286.4103961919725,427.92033104924934,427.8531513456994,427.78597164214943,1.0930957344504126,1.1512123758622235,0.7,1.0,1.0,411.5518660520352,71.16053758430402,71.16053758430402,71.16053758430402,71.16053758430402,1.0,1.2,1.2,286.52662947479615,427.92033104924934,1.0,411.5518660520352,71.16053758430402,71.16053758430402,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,158.03769362675044,0.3,0.4,0.7
55,55.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,322.7579435521008,322.70040807710313,322.70040807710313,322.6428726021054,481.91645302354857,481.85061691406963,481.7847808045907,1.1031242004029462,1.1606596754006389,0.7,1.0,1.0,461.8283335465583,80.02581847362363,80.02581847362363,80.02581847362363,80.02581847362363,1.0,1.2,1.2,322.7579435521008,481.91645302354857,1.0,461.8283335465583,80.02581847362363,80.02581847362363,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,177.30561778639213,0.3,0.4,0.7
56,56.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,363.43531103115225,363.37835091090454,363.37835091090454,363.3213907906568,542.5260390263935,542.4615196391042,542.3970002518148,1.1130564393662508,1.1700165596139664,0.7,1.0,1.0,518.2128664003623,89.97151797277175,89.97151797277175,89.97151797277175,89.97151797277175,1.0,1.2,1.2,363.43531103115225,542.5260390263935,1.0,518.2128664003623,89.97151797277175,89.97151797277175,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,198.91398998296222,0.3,0.4,0.7
57,57.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,409.0991084571631,409.04271793811785,409.04271793811785,408.98632741907255,610.5525591039814,610.4893301044378,610.4261011048942,1.122893007843189,1.1792835268884274,0.7,1.0,1.0,581.4475101993906,101.12887513176392,101.12887513176392,101.12887513176392,101.12887513176392,1.0,1.2,1.2,409.0991084571631,610.5525591039814,1.0,581.4475101993906,101.12887513176392,101.12887513176392,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,223.14714317984325,0.3,0.4,0.7
58,58.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,460.35535486523173,460.29952825137696,460.29952825137696,460.2437016375221,686.8970879101262,686.8351234905736,686.7731590710207,1.1326344973482976,1.1884611112030836,0.7,1.0,1.0,652.3644588406138,113.64507275304793,113.64507275304793,113.64507275304793,113.64507275304793,1.0,1.2,1.2,460.35535486523173,686.8970879101262,1.0,652.3644588406138,113.64507275304793,113.64507275304793,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,250.3239524256801,0.3,0.4,0.7
59,59.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,517.8836864943603,517.8284181466441,517.8284181466441,517.7731497989278,772.5701624363732,772.5094373052116,772.4487121740498,1.142281530000001,1.1975498777162392,0.7,1.0,1.0,731.8970062884254,127.6851743167982,127.6851743167982,127.6851743167982,127.6851743167982,1.0,1.2,1.2,517.8836864943603,772.5701624363732,1.0,731.8970062884254,127.6851743167982,127.6851743167982,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,280.8020312750052,0.3,0.4,0.7
60,60.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,582.4463003137867,582.3915846495477,582.3915846495477,582.3368689853085,868.7050802826376,868.6455696540993,868.5860590255606,1.1518347545626688,1.2065504188017446,0.7,1.0,1.0,821.0918288178556,143.4342962173858,143.4342962173858,143.4342962173858,143.4342962173858,1.0,1.2,1.2,582.4463003137867,868.7050802826376,1.0,821.0918288178556,143.4342962173858,143.4342962173858,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,314.9824380117522,0.3,0.4,0.7
61,61.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,654.8979840592328,654.8438155516362,654.8438155516362,654.7896470440394,976.5728134747193,976.5144930587518,976.4561726427839,1.161294842893443,1.2154633504901282,0.7,1.0,1.0,921.1227593801405,161.10004389788512,161.10004389788512,161.10004389788512,161.10004389788512,1.0,1.2,1.2,654.8979840592328,976.5728134747193,1.0,921.1227593801405,161.10004389788512,161.10004389788512,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,353.31495360998633,0.3,0.4,0.7
62,62.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,736.1973647752541,736.1437379527334,736.1437379527334,736.0901111302126,1097.5987340958065,1097.5415800881585,1097.48442608051,1.1706624867532696,1.224289309273988,0.7,1.0,1.0,1033.3062353626697,180.91524394240037,180.91524394240037,180.91524394240037,180.91524394240037,1.0,1.2,1.2,736.1973647752541,1097.5987340958065,1.0,1033.3062353626697,180.91524394240037,180.91524394240037,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,396.3040008903047,0.3,0.4,0.7
63,63.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,827.4195238955355,827.36643334124,827.36643334124,827.3133427869443,1233.3813718427446,1233.3253609152496,1233.2693499877541,1.1799383949456217,1.2330289492411328,0.7,1.0,1.0,1159.1186230373646,203.14100808082844,203.14100808082844,203.14100808082844,203.14100808082844,1.0,1.2,1.2,827.4195238955355,1233.3813718427446,1.0,1159.1186230373646,203.14100808082844,203.14100808082844,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,444.51528276856135,0.3,0.4,0.7
64,64.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,929.7701448767621,929.7175852280096,929.7175852280096,929.6650255792568,1385.7134503581808,1385.6585596492357,1385.6036689402902,1.1891232907500617,1.2416829395026179,0.7,1.0,1.0,1300.215646688946,228.0701694286734,228.0701694286734,228.0701694286734,228.0701694286734,1.0,1.2,1.2,929.7701448767621,1385.7134503581808,1.0,1300.215646688946,228.0701694286734,228.0701694286734,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,498.5832269568991,0.3,0.4,0.7
65,65.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,1044.601379570247,1044.5493455179821,1044.5493455179821,1044.4973114657168,1556.6054791786214,1556.5516862838551,1556.4978933890884,1.198217909621068,1.2502519618860983,0.7,1.0,1.0,1458.454178112344,256.0311361831767,256.0311361831767,256.0311361831767,256.0311361831767,1.0,1.2,1.2,1044.601379570247,1556.6054791786214,1.0,1458.454178112344,256.0311361831767,256.0311361831767,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,559.219335090066,0.3,0.4,0.7
66,66.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,1173.4296421342628,1173.3781284225206,1173.3781284225206,1173.326614710778,1748.3122117705982,1748.2594947337273,1748.2067776968559,1.2072229971255133,1.2587367088678934,0.7,1.0,1.0,1635.9166732311944,287.3922134907929,287.3922134907929,287.3922134907929,287.3922134907929,1.0,1.2,1.2,1173.4296421342628,1748.3122117705982,1.0,1635.9166732311944,287.3922134907929,287.3922134907929,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,627.2215461523241,0.3,0.4,0.7
67,67.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,1317.9555646566514,1317.9045660820266,1317.9045660820266,1317.8535675074013,1963.3623178451562,1963.3106551490225,1963.2589924528886,1.2161393070948485,1.267137881719805,0.7,1.0,1.0,1834.9385774257414,322.5664503622206,322.5664503622206,322.5664503622206,322.5664503622206,1.0,1.2,1.2,1317.9555646566514,1963.3623178451562,1.0,1834.9385774257414,322.5664503622206,322.5664503622206,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,703.484737428554,0.3,0.4,0.7
68,68.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,1480.0863771056086,1480.03588851673,1480.03588851673,1479.985399927851,2204.591660441091,2204.5410309988797,2204.4904015566685,1.2249675999704315,1.2754561888491383,0.7,1.0,1.0,2058.1390602269703,362.01707542087524,362.01707542087524,362.01707542087524,362.01707542087524,1.0,1.2,1.2,1480.0863771056086,2204.591660441091,1.0,2058.1390602269703,362.01707542087524,362.01707542087524,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,789.0125011730927,0.3,0.4,0.7
69,69.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,1661.961006130941,1661.9110224279511,1661.9110224279511,1661.861038724961,2475.1806157064907,2475.130998853124,2475.081381999757,1.2337086413226055,1.2836923443125252,0.7,1.0,1.0,2308.455483848588,406.26359301979596,406.26359301979596,406.26359301979596,406.26359301979596,1.0,1.2,1.2,1661.961006130941,2475.1806157064907,1.0,2308.455483848588,406.26359301979596,406.26359301979596,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,884.9303519784139,0.3,0.4,0.7
70,70.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,1865.9782230184371,1865.9287391524772,1865.9287391524772,1865.8792552865168,2778.6959265104497,2778.6473019941504,2778.5986774778507,1.2423632005260699,1.2918470664860904,0.7,1.0,1.0,2589.1820591661426,455.88861995249187,455.88861995249187,455.88861995249187,455.88861995249187,1.0,1.2,1.2,1865.9782230184371,2778.6959265104497,1.0,2589.1820591661426,455.88861995249187,455.88861995249187,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,992.5005386539182,0.3,0.4,0.7
71,71.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,2094.8282112271463,2094.779222199846,2094.779222199846,2094.7302331725455,3119.1376406824706,3119.0899886564976,3119.0423366305236,1.2509320495758305,1.2999210768762508,0.7,1.0,1.0,2904.0131978597874,511.545552729522,511.545552729522,511.545552729522,511.545552729522,1.0,1.2,1.2,2094.8282112271463,3119.1376406824706,1.0,2904.0131978597874,511.545552729522,511.545552729522,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,1113.1386555406023,0.3,0.4,0.7
72,72.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,2351.527968941419,2351.4794698043925,2351.4794698043925,2351.430970667365,3500.9917515912925,3500.945052605839,3500.898353620384,1.2594159620295915,1.3079150990570074,0.7,1.0,1.0,3257.092131239174,573.9671663229293,573.9671663229293,573.9671663229293,573.9671663229293,1.0,1.2,1.2,2351.527968941419,3500.9917515912925,1.0,3257.092131239174,573.9671663229293,573.9671663229293,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,1248.432271868146,0.3,0.4,0.7
73,73.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,2639.4610125387276,2639.412998393071,2639.412998393071,2639.3649842474138,3929.289233818223,3929.2434688124786,3929.1977038067325,1.267815712063863,1.3158298577210046,0.7,1.0,1.0,3653.0654355790202,643.9752575388584,643.9752575388584,643.9752575388584,643.9752575388584,1.0,1.2,1.2,2639.4610125387276,3929.289233818223,1.0,3653.0654355790202,643.9752575388584,643.9752575388584,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,1400.1618243185821,0.3,0.4,0.7
74,74.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,2962.4219034747675,2962.3743694705677,2962.3743694705677,2962.326835466367,4409.672250840142,4409.627401134512,4409.582551428881,1.276132073632335,1.323666077832905,0.7,1.0,1.0,4097.14418152416,722.4914599260956,722.4914599260956,722.4914599260956,722.4914599260956,1.0,1.2,1.2,2962.4219034747675,4409.672250840142,1.0,4097.14418152416,722.4914599260956,722.4914599260956,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,1570.3240477447446,0.3,0.4,0.7
75,75.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,3324.6661845639933,3324.6191258998356,3324.6191258998356,3324.572067235677,4948.468406021697,4948.424453310179,4948.380500598661,1.284365819716211,1.3314244838747755,0.7,1.0,1.0,4595.172512296278,810.5493725457984,810.5493725457984,810.5493725457984,810.5493725457984,1.0,1.2,1.2,3324.6661845639933,4948.468406021697,1.0,4595.172512296278,810.5493725457984,810.5493725457984,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,1761.1582523940556,0.3,0.4,0.7
76,76.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,3730.9663828219145,3730.9197947443986,3730.9197947443986,3730.8732066668817,5552.774014066961,5552.730940409674,5552.687866752385,1.2925177216572286,1.3391057991742072,0.7,1.0,1.0,5153.704553198331,909.308162218224,909.308162218224,909.308162218224,909.308162218224,1.0,1.2,1.2,3730.9663828219145,5552.774014066961,1.0,5153.704553198331,909.308162218224,909.308162218224,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,1975.17579344851,0.3,0.4,0.7
77,77.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,4186.674815872035,4186.628693675294,4186.628693675294,4186.582571478552,6230.547488790965,6230.505276606824,6230.46306442268,1.300588548565018,1.3467107453068268,0.7,1.0,1.0,5780.09066455331,1020.0678182533688,1020.0678182533688,1020.0678182533688,1020.0678182533688,1.0,1.2,1.2,4186.674815872035,6230.547488790965,1.0,5780.09066455331,1020.0678182533688,1020.0678182533688,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,2215.193120702898,0.3,0.4,0.7
78,78.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,4697.794028455899,4697.748367481126,4697.748367481126,4697.702706506352,6990.714076203281,6990.672708262823,6990.631340322362,1.308579066791293,1.354240041565684,0.7,1.0,1.0,6482.574173174557,1144.2862604192844,1144.2862604192844,1144.2862604192844,1144.2862604192844,1.0,1.2,1.2,4697.794028455899,6990.714076203281,1.0,6482.574173174557,1144.2862604192844,1144.2862604192844,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,2484.3688433183106,0.3,0.4,0.7
79,79.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,5271.055785997632,5271.010581632606,5271.010581632606,5270.96537726758,7843.283311201281,7843.242770619632,7843.202230037981,1.316490039464113,1.36169440449076,0.7,1.0,1.0,7270.399855363348,1283.59852529062,1283.59852529062,1283.59852529062,1283.59852529062,1.0,1.2,1.2,5271.055785997632,7843.283311201281,1.0,7270.399855363348,1283.59852529062,1283.59852529062,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,2786.2452974267144,0.3,0.4,0.7
80,80.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,5914.009664786018,5913.964912464643,5913.964912464643,5913.920160143268,8799.480743614637,8799.44101384462,8799.401284074604,1.3243222260761316,1.369074547452512,0.7,1.0,1.0,8153.9355990807035,1439.8382834716404,1439.8382834716404,1439.8382834716404,1439.8382834716404,1.0,1.2,1.2,5914.009664786018,8799.480743614637,1.0,8153.9355990807035,1439.8382834716404,1439.8382834716404,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,3124.795163620404,0.3,0.4,0.7
81,81.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,6635.122404629638,6635.078099831477,6635.078099831477,6635.033795033315,9871.895667128712,9871.856731954096,9871.81779677948,1.332076382121364,1.3763811802839805,0.7,1.0,1.0,9144.808846379627,1615.0619708624936,1615.0619708624936,1615.0619708624936,1615.0619708624936,1.0,1.2,1.2,6635.122404629638,9871.895667128712,1.0,9144.808846379627,1615.0619708624936,1615.0619708624936,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,3504.4737478170664,0.3,0.4,0.7
82,82.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,7443.889331475743,7443.845469725563,7443.845469725563,7443.801607975383,11074.64679521398,11074.608638742857,11074.570482271733,1.3397532587755445,1.3836150089565349,0.7,1.0,1.0,10256.059611693681,1811.5758515385853,1811.5758515385853,1811.5758515385853,1811.5758515385853,1.0,1.2,1.2,7443.889331475743,11074.64679521398,1.0,10256.059611693681,1811.5758515385853,1811.5758515385853,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,3930.2776135218332,0.3,0.4,0.7
83,83.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,8350.959316325514,8350.915893192836,8350.915893192836,8350.872470060158,12423.568064372945,12423.530671031243,12423.493277689542,1.3473536026156439,1.3907767352948244,0.7,1.0,1.0,11502.312089717681,2031.9663683932179,2031.9663683932179,2031.9663683932179,2031.9663683932179,1.0,1.2,1.2,8350.959316325514,12423.568064372945,1.0,11502.312089717681,2031.9663683932179,2031.9663683932179,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,4407.810337092649,0.3,0.4,0.7
84,84.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,9368.274914917309,9368.231926015958,9368.231926015958,9368.188937114606,13936.417009893567,13936.3803644187,13936.343718943832,1.3548781553745568,1.3978670567269456,0.7,1.0,1.0,12899.967111257189,2279.134180960956,2279.134180960956,2279.134180960956,2279.134180960956,1.0,1.2,1.2,9368.274914917309,13936.417009893567,1.0,12899.967111257189,2279.134180960956,2279.134180960956,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,4943.356251354769,0.3,0.4,0.7
85,85.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,10509.229532429943,10509.186973417605,10509.186973417605,10509.144414405268,15633.108456354586,15633.072543789216,15633.036631223846,1.3623276537273736,1.4048866660662385,0.7,1.0,1.0,14467.417979784788,2556.3323383628367,2556.3323383628367,2556.3323383628367,2556.3323383628367,1.0,1.2,1.2,10509.229532429943,15633.108456354586,1.0,14467.417979784788,2556.3323383628367,2556.3323383628367,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,5543.963148037614,0.3,0.4,0.7
